id,ligand_name,binding_site,cuda_setup_s,rest_setup_s,total_setup_s,job_wait_s,job_duration_s,run_time_s,processing_time_s,run_plus_processing_s,shutdown_s,gpu_memory_mb
8256,ADBBMN.xaa_ligand_11-Model5-5i6x_edited,3,0.133523,0.039671,0.17319400000000001,0.541,0.243,0.845,0.06,0.905,0.001385,75.82
8247,ADBBMN.xaa_ligand_11-Model50-5i6x_edited,3,0.133523,0.039671,0.17319400000000001,0.541,0.243,0.845,0.06,0.905,0.001385,75.82
8218,ADBBMN.xaa_ligand_11-Model51-5i6x_edited,3,0.133523,0.039671,0.17319400000000001,0.541,0.243,0.845,0.06,0.905,0.001385,75.82
8235,ADBBMN.xaa_ligand_11-Model52-5i6x_edited,3,0.133523,0.039671,0.17319400000000001,0.541,0.243,0.845,0.06,0.905,0.001385,75.82
8249,ADBBMN.xaa_ligand_11-Model53-5i6x_edited,3,0.133523,0.039671,0.17319400000000001,0.541,0.243,0.845,0.06,0.905,0.001385,75.82
8224,ADBBMN.xaa_ligand_11-Model54-5i6x_edited,3,0.133523,0.039671,0.17319400000000001,0.541,0.243,0.845,0.06,0.905,0.001385,75.82
8208,ADBBMN.xaa_ligand_11-Model55-5i6x_edited,3,0.133523,0.039671,0.17319400000000001,0.541,0.243,0.845,0.06,0.905,0.001385,75.82
8239,ADBBMN.xaa_ligand_11-Model56-5i6x_edited,3,0.133523,0.039671,0.17319400000000001,0.541,0.243,0.845,0.06,0.905,0.001385,75.82
8217,ADBBMN.xaa_ligand_11-Model57-5i6x_edited,3,0.133523,0.039671,0.17319400000000001,0.541,0.243,0.845,0.06,0.905,0.001385,75.82
8243,ADBBMN.xaa_ligand_11-Model58-5i6x_edited,3,0.133523,0.039671,0.17319400000000001,0.541,0.243,0.845,0.06,0.905,0.001385,75.82
8237,ADBBMN.xaa_ligand_11-Model59-5i6x_edited,3,0.133523,0.039671,0.17319400000000001,0.541,0.243,0.845,0.06,0.905,0.001385,75.82
8205,ADBBMN.xaa_ligand_11-Model6-5i6x_edited,3,0.133523,0.039671,0.17319400000000001,0.541,0.243,0.845,0.06,0.905,0.001385,75.82
8255,ADBBMN.xaa_ligand_11-Model60-5i6x_edited,3,0.133523,0.039671,0.17319400000000001,0.541,0.243,0.845,0.06,0.905,0.001385,75.82
8251,ADBBMN.xaa_ligand_11-Model61-5i6x_edited,3,0.133523,0.039671,0.17319400000000001,0.541,0.243,0.845,0.06,0.905,0.001385,75.82
8254,ADBBMN.xaa_ligand_11-Model62-5i6x_edited,3,0.133523,0.039671,0.17319400000000001,0.541,0.243,0.845,0.06,0.905,0.001385,75.82
8197,ADBBMN.xaa_ligand_11-Model63-5i6x_edited,3,0.133523,0.039671,0.17319400000000001,0.541,0.243,0.845,0.06,0.905,0.001385,75.82
8244,ADBBMN.xaa_ligand_11-Model64-5i6x_edited,3,0.133523,0.039671,0.17319400000000001,0.541,0.243,0.845,0.06,0.905,0.001385,75.82
8240,ADBBMN.xaa_ligand_11-Model7-5i6x_edited,3,0.133523,0.039671,0.17319400000000001,0.541,0.243,0.845,0.06,0.905,0.001385,75.82
8225,ADBBMN.xaa_ligand_11-Model8-5i6x_edited,3,0.133523,0.039671,0.17319400000000001,0.541,0.243,0.845,0.06,0.905,0.001385,75.82
8193,ADBBMN.xaa_ligand_11-Model9-5i6x_edited,3,0.133523,0.039671,0.17319400000000001,0.541,0.243,0.845,0.06,0.905,0.001385,75.82
4389,ADBBMN.xaa_ligand_12-Model1-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4354,ADBBMN.xaa_ligand_12-Model10-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4366,ADBBMN.xaa_ligand_12-Model11-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4405,ADBBMN.xaa_ligand_12-Model12-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4406,ADBBMN.xaa_ligand_12-Model13-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4375,ADBBMN.xaa_ligand_12-Model14-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4413,ADBBMN.xaa_ligand_12-Model15-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4372,ADBBMN.xaa_ligand_12-Model16-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4356,ADBBMN.xaa_ligand_12-Model17-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4391,ADBBMN.xaa_ligand_12-Model18-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4393,ADBBMN.xaa_ligand_12-Model19-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4401,ADBBMN.xaa_ligand_12-Model2-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4371,ADBBMN.xaa_ligand_12-Model20-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4384,ADBBMN.xaa_ligand_12-Model21-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4358,ADBBMN.xaa_ligand_12-Model22-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4415,ADBBMN.xaa_ligand_12-Model23-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4404,ADBBMN.xaa_ligand_12-Model24-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4355,ADBBMN.xaa_ligand_12-Model25-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4410,ADBBMN.xaa_ligand_12-Model26-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4400,ADBBMN.xaa_ligand_12-Model27-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4385,ADBBMN.xaa_ligand_12-Model28-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4403,ADBBMN.xaa_ligand_12-Model29-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4411,ADBBMN.xaa_ligand_12-Model3-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4396,ADBBMN.xaa_ligand_12-Model30-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4402,ADBBMN.xaa_ligand_12-Model31-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4361,ADBBMN.xaa_ligand_12-Model32-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4399,ADBBMN.xaa_ligand_12-Model33-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4392,ADBBMN.xaa_ligand_12-Model34-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4394,ADBBMN.xaa_ligand_12-Model35-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4363,ADBBMN.xaa_ligand_12-Model36-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4369,ADBBMN.xaa_ligand_12-Model37-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4407,ADBBMN.xaa_ligand_12-Model38-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4383,ADBBMN.xaa_ligand_12-Model39-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4397,ADBBMN.xaa_ligand_12-Model4-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4376,ADBBMN.xaa_ligand_12-Model40-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4362,ADBBMN.xaa_ligand_12-Model41-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4386,ADBBMN.xaa_ligand_12-Model42-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4408,ADBBMN.xaa_ligand_12-Model43-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4382,ADBBMN.xaa_ligand_12-Model44-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4357,ADBBMN.xaa_ligand_12-Model45-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4387,ADBBMN.xaa_ligand_12-Model46-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4390,ADBBMN.xaa_ligand_12-Model47-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4367,ADBBMN.xaa_ligand_12-Model48-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4373,ADBBMN.xaa_ligand_12-Model49-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4359,ADBBMN.xaa_ligand_12-Model5-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4380,ADBBMN.xaa_ligand_12-Model50-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4388,ADBBMN.xaa_ligand_12-Model51-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4353,ADBBMN.xaa_ligand_12-Model52-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4379,ADBBMN.xaa_ligand_12-Model53-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4395,ADBBMN.xaa_ligand_12-Model54-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4368,ADBBMN.xaa_ligand_12-Model55-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4365,ADBBMN.xaa_ligand_12-Model56-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4374,ADBBMN.xaa_ligand_12-Model57-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4381,ADBBMN.xaa_ligand_12-Model58-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4416,ADBBMN.xaa_ligand_12-Model59-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4370,ADBBMN.xaa_ligand_12-Model6-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4414,ADBBMN.xaa_ligand_12-Model60-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4412,ADBBMN.xaa_ligand_12-Model61-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4409,ADBBMN.xaa_ligand_12-Model62-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4377,ADBBMN.xaa_ligand_12-Model63-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4378,ADBBMN.xaa_ligand_12-Model64-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4360,ADBBMN.xaa_ligand_12-Model7-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4398,ADBBMN.xaa_ligand_12-Model8-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
4364,ADBBMN.xaa_ligand_12-Model9-5i6x_edited,3,0.134644,0.039746,0.17439000000000002,0.55,0.23,0.842,0.061,0.903,0.001375,75.57
3614,ADBBMN.xaa_ligand_13-Model1-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3633,ADBBMN.xaa_ligand_13-Model10-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3587,ADBBMN.xaa_ligand_13-Model11-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3643,ADBBMN.xaa_ligand_13-Model12-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3618,ADBBMN.xaa_ligand_13-Model13-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3647,ADBBMN.xaa_ligand_13-Model14-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3645,ADBBMN.xaa_ligand_13-Model15-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3644,ADBBMN.xaa_ligand_13-Model16-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3606,ADBBMN.xaa_ligand_13-Model17-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3596,ADBBMN.xaa_ligand_13-Model18-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3620,ADBBMN.xaa_ligand_13-Model19-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3639,ADBBMN.xaa_ligand_13-Model2-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3589,ADBBMN.xaa_ligand_13-Model20-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3628,ADBBMN.xaa_ligand_13-Model21-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3646,ADBBMN.xaa_ligand_13-Model22-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3629,ADBBMN.xaa_ligand_13-Model23-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3601,ADBBMN.xaa_ligand_13-Model24-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3591,ADBBMN.xaa_ligand_13-Model25-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3597,ADBBMN.xaa_ligand_13-Model26-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3586,ADBBMN.xaa_ligand_13-Model27-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3623,ADBBMN.xaa_ligand_13-Model28-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3588,ADBBMN.xaa_ligand_13-Model29-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3590,ADBBMN.xaa_ligand_13-Model3-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3602,ADBBMN.xaa_ligand_13-Model30-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3632,ADBBMN.xaa_ligand_13-Model31-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3637,ADBBMN.xaa_ligand_13-Model32-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3592,ADBBMN.xaa_ligand_13-Model33-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3617,ADBBMN.xaa_ligand_13-Model34-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3630,ADBBMN.xaa_ligand_13-Model35-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3607,ADBBMN.xaa_ligand_13-Model36-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3585,ADBBMN.xaa_ligand_13-Model37-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3613,ADBBMN.xaa_ligand_13-Model38-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3609,ADBBMN.xaa_ligand_13-Model39-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3621,ADBBMN.xaa_ligand_13-Model4-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3626,ADBBMN.xaa_ligand_13-Model40-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3641,ADBBMN.xaa_ligand_13-Model41-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3593,ADBBMN.xaa_ligand_13-Model42-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3636,ADBBMN.xaa_ligand_13-Model43-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3611,ADBBMN.xaa_ligand_13-Model44-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3624,ADBBMN.xaa_ligand_13-Model45-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3616,ADBBMN.xaa_ligand_13-Model46-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3619,ADBBMN.xaa_ligand_13-Model47-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3604,ADBBMN.xaa_ligand_13-Model48-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3603,ADBBMN.xaa_ligand_13-Model49-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3598,ADBBMN.xaa_ligand_13-Model5-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3638,ADBBMN.xaa_ligand_13-Model50-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3622,ADBBMN.xaa_ligand_13-Model51-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3612,ADBBMN.xaa_ligand_13-Model52-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3594,ADBBMN.xaa_ligand_13-Model53-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3648,ADBBMN.xaa_ligand_13-Model54-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3625,ADBBMN.xaa_ligand_13-Model55-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3608,ADBBMN.xaa_ligand_13-Model56-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3642,ADBBMN.xaa_ligand_13-Model57-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3635,ADBBMN.xaa_ligand_13-Model58-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3627,ADBBMN.xaa_ligand_13-Model59-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3595,ADBBMN.xaa_ligand_13-Model6-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3599,ADBBMN.xaa_ligand_13-Model60-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3631,ADBBMN.xaa_ligand_13-Model61-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3615,ADBBMN.xaa_ligand_13-Model62-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3600,ADBBMN.xaa_ligand_13-Model63-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3610,ADBBMN.xaa_ligand_13-Model64-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3640,ADBBMN.xaa_ligand_13-Model7-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3605,ADBBMN.xaa_ligand_13-Model8-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
3634,ADBBMN.xaa_ligand_13-Model9-5i6x_edited,3,0.130301,0.040101,0.170402,0.544,0.247,0.85,0.058,0.908,0.001415,75.57
8996,ADBBMN.xaa_ligand_14-Model1-5i6x_edited,3,0.131507,0.039074,0.170581,0.539,0.22,0.802,0.043,0.8450000000000001,0.001364,76.07
8985,ADBBMN.xaa_ligand_14-Model10-5i6x_edited,3,0.131507,0.039074,0.170581,0.539,0.22,0.802,0.043,0.8450000000000001,0.001364,76.07
9022,ADBBMN.xaa_ligand_14-Model11-5i6x_edited,3,0.131507,0.039074,0.170581,0.539,0.22,0.802,0.043,0.8450000000000001,0.001364,76.07
8998,ADBBMN.xaa_ligand_14-Model12-5i6x_edited,3,0.131507,0.039074,0.170581,0.539,0.22,0.802,0.043,0.8450000000000001,0.001364,76.07
8972,ADBBMN.xaa_ligand_14-Model13-5i6x_edited,3,0.131507,0.039074,0.170581,0.539,0.22,0.802,0.043,0.8450000000000001,0.001364,76.07
8979,ADBBMN.xaa_ligand_14-Model14-5i6x_edited,3,0.131507,0.039074,0.170581,0.539,0.22,0.802,0.043,0.8450000000000001,0.001364,76.07
9007,ADBBMN.xaa_ligand_14-Model15-5i6x_edited,3,0.131507,0.039074,0.170581,0.539,0.22,0.802,0.043,0.8450000000000001,0.001364,76.07
8989,ADBBMN.xaa_ligand_14-Model16-5i6x_edited,3,0.131507,0.039074,0.170581,0.539,0.22,0.802,0.043,0.8450000000000001,0.001364,76.07
9015,ADBBMN.xaa_ligand_14-Model17-5i6x_edited,3,0.131507,0.039074,0.170581,0.539,0.22,0.802,0.043,0.8450000000000001,0.001364,76.07
9004,ADBBMN.xaa_ligand_14-Model18-5i6x_edited,3,0.131507,0.039074,0.170581,0.539,0.22,0.802,0.043,0.8450000000000001,0.001364,76.07
9008,ADBBMN.xaa_ligand_14-Model19-5i6x_edited,3,0.131507,0.039074,0.170581,0.539,0.22,0.802,0.043,0.8450000000000001,0.001364,76.07
9018,ADBBMN.xaa_ligand_14-Model2-5i6x_edited,3,0.131507,0.039074,0.170581,0.539,0.22,0.802,0.043,0.8450000000000001,0.001364,76.07
8991,ADBBMN.xaa_ligand_14-Model20-5i6x_edited,3,0.131507,0.039074,0.170581,0.539,0.22,0.802,0.043,0.8450000000000001,0.001364,76.07
8997,ADBBMN.xaa_ligand_14-Model21-5i6x_edited,3,0.131507,0.039074,0.170581,0.539,0.22,0.802,0.043,0.8450000000000001,0.001364,76.07
9006,ADBBMN.xaa_ligand_14-Model22-5i6x_edited,3,0.131507,0.039074,0.170581,0.539,0.22,0.802,0.043,0.8450000000000001,0.001364,76.07
8986,ADBBMN.xaa_ligand_14-Model23-5i6x_edited,3,0.131507,0.039074,0.170581,0.539,0.22,0.802,0.043,0.8450000000000001,0.001364,76.07
8968,ADBBMN.xaa_ligand_14-Model24-5i6x_edited,3,0.131507,0.039074,0.170581,0.539,0.22,0.802,0.043,0.8450000000000001,0.001364,76.07
9019,ADBBMN.xaa_ligand_14-Model25-5i6x_edited,3,0.131507,0.039074,0.170581,0.539,0.22,0.802,0.043,0.8450000000000001,0.001364,76.07
8961,ADBBMN.xaa_ligand_14-Model26-5i6x_edited,3,0.131507,0.039074,0.170581,0.539,0.22,0.802,0.043,0.8450000000000001,0.001364,76.07
9010,ADBBMN.xaa_ligand_14-Model27-5i6x_edited,3,0.131507,0.039074,0.170581,0.539,0.22,0.802,0.043,0.8450000000000001,0.001364,76.07
9014,ADBBMN.xaa_ligand_14-Model28-5i6x_edited,3,0.131507,0.039074,0.170581,0.539,0.22,0.802,0.043,0.8450000000000001,0.001364,76.07
9012,ADBBMN.xaa_ligand_14-Model29-5i6x_edited,3,0.131507,0.039074,0.170581,0.539,0.22,0.802,0.043,0.8450000000000001,0.001364,76.07
8980,ADBBMN.xaa_ligand_14-Model3-5i6x_edited,3,0.131507,0.039074,0.170581,0.539,0.22,0.802,0.043,0.8450000000000001,0.001364,76.07
8974,ADBBMN.xaa_ligand_14-Model30-5i6x_edited,3,0.131507,0.039074,0.170581,0.539,0.22,0.802,0.043,0.8450000000000001,0.001364,76.07
